window_start_utc,std_z,std_n,std_e,std_sum,smoothed_std_sum,selected_quiet_hour
2009-02-19 04:47:00.025100,188.9461138846072,188.85555039988847,224.88269178949037,602.684356073986,34563.380718670596,False
2009-02-19 04:48:00.025100,189.1486408749247,189.05898589834737,224.4649551742487,602.6725819475207,34593.678434503796,False
2009-02-19 04:49:00.025100,189.4616801296896,189.5414513285401,225.20981431458256,604.2129457728122,34625.29249115132,False
2009-02-19 04:50:00.025100,189.86874074779806,190.28881580786228,225.44429112644656,605.6018476821068,34657.812316839205,False
2009-02-19 04:51:00.025100,190.43904605536306,190.24160825627325,224.53996109153306,605.2206154031694,34686.8226103009,False
2009-02-19 04:52:00.025100,190.7474917423708,190.97643278592778,224.96783425853698,606.6917587868356,34716.63102253602,False
2009-02-19 04:53:00.025100,192.44862506826752,192.53231561817887,225.52640065622904,610.5073413426754,34749.89313669047,False
2009-02-19 04:54:00.025100,193.20088669878896,193.4960275098489,225.6171399083042,612.3140541169421,34785.12898176227,False
2009-02-19 04:55:00.025100,193.0470870345338,193.08013223820643,225.69250731071054,611.8197265834508,34820.26590280969,False
2009-02-19 04:56:00.025100,192.90918100866395,193.33381057568369,226.037490339056,612.2804819234036,34858.02810050187,False
2009-02-19 04:57:00.025100,192.99193746901668,194.21296808947358,227.01114697554792,614.2160525340382,34898.18773530768,False
2009-02-19 04:58:00.025100,193.4088395004365,195.0743505293734,228.4316296084664,616.9148196382763,34940.11585659064,False
2009-02-19 04:59:00.025100,193.78326038311798,195.29733633865968,227.51195408536566,616.5925508071433,34981.333826801114,False
2009-02-19 05:00:00.025100,193.6660484023834,195.00114506269315,229.73437965481006,618.4015731198866,35024.30672258823,False
2009-02-19 05:01:00.025100,193.51404067082245,195.0252092395076,230.86440321599002,619.40365312632,35070.387795279275,False
2009-02-19 05:02:00.025100,194.47874523526212,195.32638241445514,231.85137156371783,621.6564992134352,35121.173405591755,False
2009-02-19 05:03:00.025100,194.5815248131243,195.82073184936138,232.16758560454414,622.5698422670298,35176.1177588429,False
2009-02-19 05:04:00.025100,194.75960925366417,196.15234601774182,232.14340965158354,623.0553649229895,35237.55536041405,False
2009-02-19 05:05:00.025100,194.57820333372192,196.19910431756324,232.498980916831,623.2762885681161,35303.117897106924,False
2009-02-19 05:06:00.025100,195.28175072868999,196.95969141007228,232.4029270303179,624.6443691690802,35371.70355365836,False
2009-02-19 05:07:00.025100,195.93454047961495,197.5645111573939,232.71119975407223,626.2102513910811,35442.1267844524,False
2009-02-19 05:08:00.025100,196.39597315219402,197.53297779810939,232.4093212776042,626.3382722279075,35512.184828246165,False
2009-02-19 05:09:00.025100,197.8456847218156,197.69809756832657,232.8002655419559,628.3440478320981,35584.12783747535,False
2009-02-19 05:10:00.025100,198.06152201803195,196.85225505535928,233.81437807759568,628.7281551509868,35654.755503065826,False
2009-02-19 05:11:00.025100,198.14468938615454,197.14194956073135,236.6018332145485,631.8884721614344,35728.48532350834,False
2009-02-19 05:12:00.025100,198.98366878473988,197.87972557003894,235.1036414387358,631.9670357935147,35798.694992545614,False
2009-02-19 05:13:00.025100,198.6326616480445,197.29777708705362,232.61997044292102,628.5504091780191,35858.25693136506,False
2009-02-19 05:14:00.025100,199.64379483289414,196.22987103095443,232.0291463364024,627.902812200251,35914.45811587868,False
2009-02-19 05:15:00.025100,200.09752979286534,196.88333915245934,231.8278427765401,628.8087117218648,35970.15543340768,False
2009-02-19 05:16:00.025100,200.79026319571537,197.58700876822599,232.17741159289406,630.5546835568354,36030.203471740846,False
2009-02-19 05:17:00.025100,201.169144791775,198.244339161462,232.26569669314992,631.679180646387,36093.416179737185,False
2009-02-19 05:18:00.025100,201.55629586974075,198.6374884273554,233.25554555505053,633.4493298521467,36158.16400443464,False
2009-02-19 05:19:00.025100,201.83198419996498,198.83593231312815,233.76654022513128,634.4344567382244,36223.05995044583,False
2009-02-19 05:20:00.025100,202.02060240339733,199.2539951343795,234.4889451952912,635.763542733068,36289.2607343326,False
2009-02-19 05:21:00.025100,202.347359951823,199.5905158470659,235.1288269425004,637.0667027413892,36355.73195118253,False
